"","outcome","predictor","beta","conf_low....conf_low_predictor","conf_high....conf_high_predictor","p_value....p_value_predictor"
"3090","MD_UFR","tp_at_age",-0.0134126551939517,-0.023955500692461,-0.00286980969544231,0.0126516729573265
"3091","MD_UFR","RDS1",0.0144154876349784,0.00338519424973558,0.0254457810202213,0.0104246482041036
"3092","MD_UFR","N1",-0.00724908976867308,-0.0191655655870512,0.004667386049705,0.233134286955604
"3093","MD_UFR","ANX",0.0100959064766331,-0.000407674825504117,0.0205994877787703,0.0595789738433529
"3094","MD_UFR","ADHD",0.00228466986657964,-0.00821969304328407,0.0127890327764433,0.669889644880639
"3095","MD_UFR","ASD",-0.00470331660879467,-0.0151916459389537,0.00578501272136437,0.379436407224674
"3096","MD_UFR","BIP",0.00895435925309701,-0.00154158854026822,0.0194503070464622,0.0945027824787506
"3097","MD_UFR","MDD",0.0101078926426781,-0.000387294736781302,0.0206030800221375,0.0590741042809146
"3098","MD_UFR","OCD",-0.000433048477189768,-0.0109263669810097,0.0100602700266301,0.93553083975358
"3099","MD_UFR","SCZ",0.00640801508883898,-0.00408707900562227,0.0169031091833002,0.231414348923241
"3100","MD_UFR","AD",0.000247257076825646,-0.0102420985044272,0.0107366126580785,0.963149177312352
"3101","MD_SLFTL","si10_at_age",0.0345215335706365,0.0242601264026232,0.0447829407386498,4.35108008215405e-11
"3102","MD_SLFTL","d2m_at_age",-0.0143488966022176,-0.0246319071889377,-0.00406588601549743,0.00624088092833066
"3103","MD_SLFTL","t2m_at_age",-0.0119822921910508,-0.0222694137024456,-0.00169517067965601,0.0224355208886386
"3104","MD_SLFTL","u10_at_age",0.0199448739712838,0.00967474317994486,0.0302150047626226,0.000141247778657288
"3105","MD_SLFTL","v10_at_age",0.0213577884150489,0.0110956322025748,0.031619944627523,4.52906806590564e-05
"3106","MD_SLFTL","sp_at_age",0.00485523435731325,-0.00544917554110428,0.0151596442557308,0.355736898066265
"3107","MD_SLFTL","avg_slhtf_at_age",-0.016869541501344,-0.0271349627031155,-0.00660412029957239,0.00127874011358595
"3108","MD_SLFTL","avg_snswrf_at_age",-0.0337339505062881,-0.0439943723314384,-0.0234735286811377,1.17956037307631e-10
"3109","MD_SLFTL","avg_sdlwrf_at_age",-0.0128621532574993,-0.0231423560871527,-0.00258195042784598,0.0141993504792725
"3110","MD_SLFTL","avg_lsprate_at_age",0.018827680235156,0.00854020932181693,0.0291151511484951,0.000334791015034793
"3111","MD_SLFTL","uvb_at_age",-0.0345092308564922,-0.0447694191139739,-0.0242490425990105,4.39719841059837e-11
"3112","MD_SLFTL","avg_sdirswrf_at_age",-0.0317391163867673,-0.0420011305086381,-0.0214771022648965,1.35871624461985e-09
"3113","MD_SLFTL","avg_sduvrf_at_age",-0.0345091291209844,-0.0447693173857279,-0.024248940856241,4.39777357804299e-11
"3114","MD_SLFTL","avg_snlwrf_at_age",-0.0147394562018545,-0.0249946985316867,-0.00448421387202227,0.00484918786628213
"3115","MD_SLFTL","tp_at_age",0.0110542578062821,0.000744589382763047,0.0213639262298012,0.0355964397578233
"3116","MD_SLFTL","RDS1",0.00518543380875924,-0.00560628969151076,0.0159771573090292,0.346300770442109
"3117","MD_SLFTL","N1",0.00461464012052364,-0.00706970061451995,0.0162989808555672,0.438873013502612
"3118","MD_SLFTL","ANX",0.00610284046410464,-0.00416849786060059,0.0163741787888099,0.244197133812432
"3119","MD_SLFTL","ADHD",-0.000696870283316601,-0.0109686329629124,0.00957489239627922,0.894213489556035
"3120","MD_SLFTL","ASD",-0.00155468819038986,-0.0118108593618474,0.00870148298106769,0.766381403799452
"3121","MD_SLFTL","BIP",0.0127805783212034,0.00251760115806185,0.0230435554843449,0.014658064965696
"3122","MD_SLFTL","MDD",0.0163315952170625,0.00606986460251202,0.026593325831613,0.00181378149726125
"3123","MD_SLFTL","OCD",0.00206780603622231,-0.00819310431482681,0.0123287163872714,0.69285097189075
"3124","MD_SLFTL","SCZ",0.00491113594221093,-0.00535162818314839,0.0151739000675703,0.348273987041114
"3125","MD_SLFTL","AD",0.00525077071865636,-0.00500612138975083,0.0155076628270636,0.315677594560751
"3126","MD_SLTFR","si10_at_age",0.00446760074903829,-0.00613301856362247,0.0150682200616991,0.408779976756661
"3127","MD_SLTFR","d2m_at_age",0.0137615073359641,0.00314580188232938,0.0243772127895987,0.0110626005867426
"3128","MD_SLTFR","t2m_at_age",0.0180995208031563,0.00748077918059646,0.0287182624257161,0.000836167598011766
"3129","MD_SLTFR","u10_at_age",0.0189482961604897,0.0083456807094994,0.0295509116114799,0.000460952133239399
"3130","MD_SLTFR","v10_at_age",-3.90151647064084e-05,-0.0106358899660974,0.0105578596366846,0.994242239015692
"3131","MD_SLTFR","sp_at_age",0.0432385019689382,0.0326117546846176,0.0538652492532588,1.5753421196401e-15
"3132","MD_SLTFR","avg_slhtf_at_age",-0.00891483065941422,-0.019513524082906,0.00168386276407755,0.0992315200966295
"3133","MD_SLTFR","avg_snswrf_at_age",0.000104275704066763,-0.0104951063262297,0.0107036577343632,0.984615710905477
"3134","MD_SLTFR","avg_sdlwrf_at_age",0.0131147346263076,0.00250207962853646,0.0237273896240788,0.0154348197668074
"3135","MD_SLTFR","avg_lsprate_at_age",-0.0101766844227371,-0.0207984351317544,0.00044506628628025,0.0604025684697956
"3136","MD_SLTFR","uvb_at_age",-0.000762177694128774,-0.0113616487871496,0.00983729339889209,0.887917495539236
"3137","MD_SLTFR","avg_sdirswrf_at_age",0.00109682246715928,-0.00950337228101194,0.0116970172153305,0.839285482610152
"3138","MD_SLTFR","avg_sduvrf_at_age",-0.000762101122399507,-0.0113615721793566,0.00983736993455754,0.887928681109166
"3139","MD_SLTFR","avg_snlwrf_at_age",-0.0105250337857496,-0.0211126104896957,6.25429181965384e-05,0.0513686972061933
"3140","MD_SLTFR","tp_at_age",-0.0177012251465173,-0.0283431948240836,-0.00705925546895096,0.00111448304960134
"3141","MD_SLTFR","RDS1",-0.0123231302437069,-0.0234587782694289,-0.00118748221798497,0.0300861631056312
"3142","MD_SLTFR","N1",0.00734568904146453,-0.00469734009096683,0.0193887181738959,0.23188552554745
"3143","MD_SLTFR","ANX",0.000893534554633548,-0.00971017371154224,0.0114972428208093,0.868814962235302
"3144","MD_SLTFR","ADHD",-0.00242856430095696,-0.0130324489661804,0.0081753203642665,0.653506785219545
"3145","MD_SLTFR","ASD",-0.00261603937406195,-0.0132038348924389,0.007971756144315,0.628184742022047
"3146","MD_SLTFR","BIP",0.0085283922050901,-0.00206705411308127,0.0191238385232615,0.114654280709913
"3147","MD_SLTFR","MDD",0.00872365463545975,-0.00187113668971067,0.0193184459606302,0.106563704677917
"3148","MD_SLTFR","OCD",0.0017467007320776,-0.00884602138596058,0.0123394228501158,0.746543273761788
"3149","MD_SLTFR","SCZ",0.000783056736145903,-0.00981171861489772,0.0113778320871895,0.884817557876267
"3150","MD_SLTFR","AD",0.00406269599868823,-0.00652594524705285,0.0146513372444293,0.452034452627076
"3151","MD_FMIN","si10_at_age",0.0690095273113737,0.0591957060160514,0.078823348606696,4.35249802614372e-43
"3152","MD_FMIN","d2m_at_age",-0.0540538861653919,-0.0638944202392787,-0.0442133520915051,5.53915745234042e-27
"3153","MD_FMIN","t2m_at_age",-0.0526177007977156,-0.0624627935038099,-0.0427726080916213,1.23609301770058e-25
"3154","MD_FMIN","u10_at_age",0.00852320030612067,-0.00132423873707462,0.018370639349316,0.0898082059739713
"3155","MD_FMIN","v10_at_age",0.0455215845808731,0.0356941908620333,0.055348978299713,1.15825784775166e-19
"3156","MD_FMIN","sp_at_age",-0.0535679083298686,-0.0634282607492925,-0.0437075559104447,1.97667866088363e-26
"3157","MD_FMIN","avg_slhtf_at_age",-0.0343456940041976,-0.0441809051486184,-0.0245104828597768,7.80831948312179e-12
"3158","MD_FMIN","avg_snswrf_at_age",-0.0776118903540639,-0.087416390252387,-0.0678073904557407,4.37257359917066e-54
"3159","MD_FMIN","avg_sdlwrf_at_age",-0.0497672280940886,-0.0596076636680366,-0.0399267925201406,3.96989391534078e-23
"3160","MD_FMIN","avg_lsprate_at_age",0.0472008532067277,0.0373507503921416,0.0570509560213139,6.26025626066737e-21
"3161","MD_FMIN","uvb_at_age",-0.0782076450936064,-0.088011637770614,-0.0684036524165989,6.80325802901853e-55
"3162","MD_FMIN","avg_sdirswrf_at_age",-0.0720637917806496,-0.0818743621850584,-0.0622532213762408,7.62681125649159e-47
"3163","MD_FMIN","avg_sduvrf_at_age",-0.0782077229953788,-0.0880117155602275,-0.0684037304305301,6.80158904285518e-55
"3164","MD_FMIN","avg_snlwrf_at_age",-0.0337765380544909,-0.0436018379195571,-0.0239512381894247,1.6335931650908e-11
"3165","MD_FMIN","tp_at_age",0.0414877559503716,0.0316144858235122,0.0513610260772309,1.8483757640069e-16
"3166","MD_FMIN","RDS1",0.0193818951152996,0.00902779183449996,0.0297359983960993,0.000243921232713033
"3167","MD_FMIN","N1",-0.000913050857055487,-0.0121212308638495,0.0102951291497385,0.873140689119258
"3168","MD_FMIN","ANX",0.00576499189272311,-0.00408174654975926,0.0156117303352055,0.251163421727321
"3169","MD_FMIN","ADHD",-0.00253778918856713,-0.0123848899689595,0.00730931159182524,0.613463616295395
"3170","MD_FMIN","ASD",0.00112387857781281,-0.00870831948770669,0.0109560766433323,0.822724279274073
"3171","MD_FMIN","BIP",0.0179676671067619,0.00813005077545685,0.0278052834380669,0.000344298338162346
"3172","MD_FMIN","MDD",0.00896893856438072,-0.000869632098105,0.0188075092268664,0.0739808046950483
"3173","MD_FMIN","OCD",0.000524545606826563,-0.00931221290085427,0.0103613041145074,0.916757938092879
"3174","MD_FMIN","SCZ",0.0082983709978386,-0.00153984390518943,0.0181365859008666,0.0982877169859923
"3175","MD_FMIN","AD",0.000643018781592657,-0.00919002317088034,0.0104760607340657,0.898011866376837
"3176","MD_FMAJ","si10_at_age",0.0272632845629758,0.0170016020547939,0.0375249670711577,1.92691780172677e-07
"3177","MD_FMAJ","d2m_at_age",0.00280680782019264,-0.00747494365941663,0.0130885592998019,0.592605152164461
"3178","MD_FMAJ","t2m_at_age",0.00844507666457757,-0.00184001819339535,0.0187301715225505,0.107542006158208
"3179","MD_FMAJ","u10_at_age",0.0270539860772772,0.0167883585019713,0.0373196136525831,2.41317198636429e-07
"3180","MD_FMAJ","v10_at_age",0.024171462844187,0.0139125510699343,0.0344303746184397,3.88770649494814e-06
"3181","MD_FMAJ","sp_at_age",0.0274121137272413,0.0171146033791883,0.0377096240752943,1.82378432596054e-07
"3182","MD_FMAJ","avg_slhtf_at_age",-0.0293378455277053,-0.0395972858008918,-0.0190784052545187,2.10134390188539e-08
"3183","MD_FMAJ","avg_snswrf_at_age",-0.0269798853432768,-0.0372403487135867,-0.0167194219729669,2.56666599392641e-07
"3184","MD_FMAJ","avg_sdlwrf_at_age",0.00474789467590952,-0.00553071409025986,0.0150265034420789,0.365270025945342
"3185","MD_FMAJ","avg_lsprate_at_age",0.00581356384405475,-0.00447339331656408,0.0161005210046736,0.268001633658611
"3186","MD_FMAJ","uvb_at_age",-0.0275123623709362,-0.0377727380658637,-0.0172519866760086,1.4845533292212e-07
"3187","MD_FMAJ","avg_sdirswrf_at_age",-0.0231858195392456,-0.0334482395538285,-0.0129233995246627,9.53029804670755e-06
"3188","MD_FMAJ","avg_sduvrf_at_age",-0.0275123880990612,-0.0377727637497314,-0.017252012448391,1.48451353311998e-07
"3189","MD_FMAJ","avg_snlwrf_at_age",-0.0206230463507182,-0.0308745572935382,-0.0103715354078981,8.06370401781497e-05
"3190","MD_FMAJ","tp_at_age",-0.00551542512581648,-0.0158231792773979,0.00479232902576498,0.29429233853424
"3191","MD_FMAJ","RDS1",0.000290032984802695,-0.0105091432582957,0.0110892092279011,0.958018411052368
"3192","MD_FMAJ","N1",0.0081278240489184,-0.00354835863033591,0.0198040067281727,0.172453189116282
"3193","MD_FMAJ","ANX",0.00357367559410358,-0.00669534923778647,0.0138427004259936,0.495177782480807
"3194","MD_FMAJ","ADHD",0.00208299408487809,-0.00818628223016283,0.012352270399919,0.690950059456237
"3195","MD_FMAJ","ASD",-0.00195187935650773,-0.0122055828988935,0.00830182418587806,0.709068794279686
"3196","MD_FMAJ","BIP",0.00934599770586148,-0.0009149824097914,0.0196069778215144,0.0742286450136136
"3197","MD_FMAJ","MDD",0.0101998552689449,-6.04078724497463e-05,0.0204601184103395,0.0513640945334566
"3198","MD_FMAJ","OCD",-0.00742999652925139,-0.0176881354791162,0.00282814242061338,0.155715974251536
"3199","MD_FMAJ","SCZ",0.000540136437277589,-0.00972031246844357,0.0108005853429988,0.917819499791825
"3200","MD_FMAJ","AD",0.0175212221707977,0.00726849730039707,0.0277739470411983,0.000810317992975959
"3201","RD_ATRL","si10_at_age",0.0501805299947142,0.0404374504531162,0.0599236095363121,6.33939080398643e-24
"3202","RD_ATRL","d2m_at_age",-0.0302666994004475,-0.0400348964362275,-0.0204985023646675,1.26878142980182e-09
"3203","RD_ATRL","t2m_at_age",-0.0265055075147401,-0.0362786218172483,-0.0167323932122318,1.06933525905639e-07
"3204","RD_ATRL","u10_at_age",0.0166917943073047,0.00693063688641928,0.0264529517281901,0.000804100047661359
"3205","RD_ATRL","v10_at_age",0.0341466442944686,0.0243984300531048,0.0438948585358324,6.74009455928403e-12
"3206","RD_ATRL","sp_at_age",-0.0115067265734356,-0.0212992333623998,-0.00171421978447129,0.021276789204827
"3207","RD_ATRL","avg_slhtf_at_age",-0.0294863261921309,-0.0392385548623351,-0.0197340975219267,3.13185731131104e-09
"3208","RD_ATRL","avg_snswrf_at_age",-0.0503165162975704,-0.0600582582048117,-0.0405747743903291,4.73205008780897e-24
"3209","RD_ATRL","avg_sdlwrf_at_age",-0.0293723264882966,-0.0391379615806133,-0.0196066913959798,3.78000309527457e-09
"3210","RD_ATRL","avg_lsprate_at_age",0.026346029603227,0.0165713075786007,0.0361207516278534,1.27991497023672e-07
"3211","RD_ATRL","uvb_at_age",-0.0514018464965487,-0.0611429633993923,-0.0416607295937052,4.96409148009695e-25
"3212","RD_ATRL","avg_sdirswrf_at_age",-0.0452955729585175,-0.0550411584772057,-0.0355499874398293,8.73405599212903e-20
"3213","RD_ATRL","avg_sduvrf_at_age",-0.051401835020659,-0.0611429518971974,-0.0416607181441207,4.96420926609232e-25
"3214","RD_ATRL","avg_snlwrf_at_age",-0.0358448963838899,-0.0455843832948203,-0.0261054094729596,5.57239259387885e-13
"3215","RD_ATRL","tp_at_age",0.0174620378214419,0.00766506675055332,0.0272590088923304,0.000477295948707824
"3216","RD_ATRL","RDS1",0.0187718503927606,0.00850852017467652,0.0290351806108447,0.000337678843284649
"3217","RD_ATRL","N1",0.00699985461786015,-0.00411583678873046,0.0181155460244508,0.217101768148429
"3218","RD_ATRL","ANX",0.0088967903449918,-0.000864704412005906,0.0186582851019895,0.0740420256551094
"3219","RD_ATRL","ADHD",0.00199083974318351,-0.00777132788281905,0.0117530073691861,0.689365948917951
"3220","RD_ATRL","ASD",0.000936228565952374,-0.00881115206178946,0.0106836091936942,0.850673695592989
"3221","RD_ATRL","BIP",0.0136783623801512,0.0039247759832607,0.0234319487770417,0.00598582731610682
"3222","RD_ATRL","MDD",0.0125032923949396,0.00275009301025705,0.0222564917796221,0.0119858369553723
"3223","RD_ATRL","OCD",0.00132561281821481,-0.00842627700868731,0.0110775026451169,0.789905119275758
"3224","RD_ATRL","SCZ",0.0104430854123591,0.00069000808309351,0.0201961627416247,0.035850645268925
"3225","RD_ATRL","AD",-8.53207792991e-05,-0.00983353823374079,0.00966289667514258,0.986312943394498
"3226","RD_ATRR","si10_at_age",0.0431782323657544,0.0333778732151419,0.052978591516367,6.12467776351811e-18
"3227","RD_ATRR","d2m_at_age",-0.018989943758028,-0.0288148074933258,-0.00916508002273029,0.000151875295703295
"3228","RD_ATRR","t2m_at_age",-0.0142118786622597,-0.0240413197585462,-0.00438243756597327,0.00460105800834768
"3229","RD_ATRR","u10_at_age",0.0186765751138726,0.00886282562434502,0.0284903246034001,0.0001917027232708
"3230","RD_ATRR","v10_at_age",0.0335750439649366,0.0237735503256742,0.0433765376041989,1.92494223914929e-11
"3231","RD_ATRR","sp_at_age",-0.00561024954830933,-0.0154565992077986,0.00423610011117989,0.26409216489811
"3232","RD_ATRR","avg_slhtf_at_age",-0.0322742066400723,-0.0420783677402238,-0.0224700455399207,1.11853099095599e-10
"3233","RD_ATRR","avg_snswrf_at_age",-0.0448543969565984,-0.0546525563943902,-0.0350562375188066,3.05262203444354e-19
"3234","RD_ATRR","avg_sdlwrf_at_age",-0.0176132581703493,-0.0274355244722742,-0.00779099186842438,0.000440819053548093
"3235","RD_ATRR","avg_lsprate_at_age",0.0213205460518499,0.0114911537022218,0.0311499384014779,2.13020711723974e-05
"3236","RD_ATRR","uvb_at_age",-0.0457083456798302,-0.0555060961198693,-0.0359105952397912,6.38183794714159e-20
"3237","RD_ATRR","avg_sdirswrf_at_age",-0.0394502460962656,-0.0492520787644345,-0.0296484134280966,3.15351863668742e-15
"3238","RD_ATRR","avg_sduvrf_at_age",-0.0457083852070494,-0.0555061355899084,-0.0359106348241905,6.38136925847537e-20
"3239","RD_ATRR","avg_snlwrf_at_age",-0.0333207953767736,-0.0431143923726122,-0.0235271983809351,2.62537445897057e-11
"3240","RD_ATRR","tp_at_age",0.012221369845836,0.00237017243753464,0.0220725672541373,0.0150370649031915
"3241","RD_ATRR","RDS1",0.0217052834548738,0.0113861863104751,0.0320243805992725,3.75377221141447e-05
"3242","RD_ATRR","N1",0.0060177086158117,-0.00515529278998678,0.0171907100216102,0.291126736385892
"3243","RD_ATRR","ANX",0.010038404433389,0.000224019403299252,0.0198527894634788,0.0449952918195856
"3244","RD_ATRR","ADHD",0.00305815023707227,-0.00675700971436728,0.0128733101885118,0.541403891543393
"3245","RD_ATRR","ASD",0.00218262977964679,-0.0076176721880392,0.0119829317473328,0.66246131682082
"3246","RD_ATRR","BIP",0.0124704633684135,0.00266368224906573,0.0222772444877613,0.0126928043102079
"3247","RD_ATRR","MDD",0.0146170286771564,0.00481120703753399,0.0244228503167788,0.00348345143866572
"3248","RD_ATRR","OCD",0.00186658366037177,-0.0079382658819267,0.0116714332026702,0.709046855079753
"3249","RD_ATRR","SCZ",0.0116873187782367,0.00188143275791504,0.0214932047985583,0.0194919202221666
"3250","RD_ATRR","AD",0.00190176175007366,-0.00789938330857002,0.0117029068087173,0.703713536858739
"3251","RD_CSTL","si10_at_age",0.0490936599967423,0.0385980450238543,0.0595892749696303,5.10288091563882e-20
"3252","RD_CSTL","d2m_at_age",-0.0107174847654873,-0.0212427461034781,-0.000192223427496472,0.0459604218585273
"3253","RD_CSTL","t2m_at_age",-0.00320854251590981,-0.0137382450029987,0.00732115997117904,0.550344176269562
"3254","RD_CSTL","u10_at_age",0.0274992639113056,0.016989809696152,0.0380087181264592,2.93545155925918e-07
"3255","RD_CSTL","v10_at_age",0.0406211821870004,0.0301248624710884,0.0511175019029124,3.4073745461757e-14
"3256","RD_CSTL","sp_at_age",0.000952127563082663,-0.0095945770038968,0.0114988321300621,0.859551063291704
"3257","RD_CSTL","avg_slhtf_at_age",-0.0483579959093188,-0.0588524763984574,-0.0378635154201802,1.7856660423852e-19
"3258","RD_CSTL","avg_snswrf_at_age",-0.0467036461447041,-0.0571992828929307,-0.0362080093964775,2.87322110655688e-18
"3259","RD_CSTL","avg_sdlwrf_at_age",-0.00741379112187857,-0.0179362832367896,0.00310870099303251,0.167295580121532
"3260","RD_CSTL","avg_lsprate_at_age",0.0309898791131408,0.0204641595553455,0.0415155986709361,7.96720987234152e-09
"3261","RD_CSTL","uvb_at_age",-0.0474427489035248,-0.0579380619040422,-0.0369474359030075,8.41470541894339e-19
"3262","RD_CSTL","avg_sdirswrf_at_age",-0.0397149172003002,-0.0502149731449631,-0.0292148612556374,1.26120905392666e-13
"3263","RD_CSTL","avg_sduvrf_at_age",-0.0474427786164788,-0.057938091563675,-0.0369474656692827,8.41428425868706e-19
"3264","RD_CSTL","avg_snlwrf_at_age",-0.0362763813960791,-0.0467661209552787,-0.0257866418368795,1.23750201991826e-11
"3265","RD_CSTL","tp_at_age",0.0144267480172821,0.00387527859628238,0.0249782174382818,0.00736805817786958
"3266","RD_CSTL","RDS1",0.0110447956741399,2.77279717723899e-06,0.0220868185511026,0.0499425014413692
"3267","RD_CSTL","N1",-0.00103105354781436,-0.0129751946914959,0.0109130875958672,0.865642220254117
"3268","RD_CSTL","ANX",0.00949043315982335,-0.00102197694406739,0.0200028432637141,0.0768214894671979
"3269","RD_CSTL","ADHD",0.00113049297944291,-0.00938265121987792,0.0116436371787637,0.833071295776737
"3270","RD_CSTL","ASD",-0.00209575717725608,-0.0125929369484132,0.00840142259390107,0.695562422657569
"3271","RD_CSTL","BIP",0.00791804516946324,-0.00258675846244473,0.0184228488013712,0.139581287907606
"3272","RD_CSTL","MDD",0.0107550437163418,0.000251185786310245,0.0212589016463733,0.0447676744597127
"3273","RD_CSTL","OCD",-0.00219921920704854,-0.0127012585014726,0.00830282008737555,0.68147883892017
"3274","RD_CSTL","SCZ",0.00844641426221299,-0.00205724958975966,0.0189500781141856,0.115002178900432
"3275","RD_CSTL","AD",0.00570195954237038,-0.00479594753879906,0.0161998666235398,0.287065159206098
"3276","RD_CSTR","si10_at_age",0.037801206347899,0.0272883536900349,0.048314059005763,1.85678753138996e-12
"3277","RD_CSTR","d2m_at_age",-0.000145866316413135,-0.0106831995235606,0.0103914668907343,0.97835424302615
"3278","RD_CSTR","t2m_at_age",0.0088648572128046,-0.00167583151418636,0.0194055459397956,0.0992766684075295
"3279","RD_CSTR","u10_at_age",0.0246669119687436,0.0141451976606865,0.0351886262768006,4.34295699114612e-06
"3280","RD_CSTR","v10_at_age",0.0370716633248687,0.0265623216128853,0.0475810050368522,4.8027079601577e-12
"3281","RD_CSTR","sp_at_age",0.0111939510247947,0.000636574351151326,0.0217513276984381,0.0376969138775276
"3282","RD_CSTR","avg_slhtf_at_age",-0.0469056389948434,-0.0574123290325435,-0.0363989489571432,2.23410857947983e-18
"3283","RD_CSTR","avg_snswrf_at_age",-0.0360468869653833,-0.0465591658522233,-0.0255346080785433,1.83597922814017e-11
"3284","RD_CSTR","avg_sdlwrf_at_age",0.00265684299970194,-0.00787731916813218,0.0131910051675361,0.621065299036823
"3285","RD_CSTR","avg_lsprate_at_age",0.0203461877999083,0.00980581870337907,0.0308865568964375,0.000154939164962661
"3286","RD_CSTR","uvb_at_age",-0.0367726551002746,-0.0472847107152172,-0.0262605994853319,7.19042019811544e-12
"3287","RD_CSTR","avg_sdirswrf_at_age",-0.0285045432510236,-0.0390205383278111,-0.0179885481742361,1.08666192084767e-07
"3288","RD_CSTR","avg_sduvrf_at_age",-0.0367727238808172,-0.0472847794290951,-0.0262606683325393,7.18977383510235e-12
"3289","RD_CSTR","avg_snlwrf_at_age",-0.0381371463572086,-0.0486374254091366,-0.0276368673052807,1.11187307642301e-12
"3290","RD_CSTR","tp_at_age",0.00374330772806105,-0.00682073172935049,0.0143073471854726,0.487355410741369
"3291","RD_CSTR","RDS1",0.0145351804517149,0.00347909979032984,0.0255912611131,0.0099760635733836
"3292","RD_CSTR","N1",0.00088429741251603,-0.011067996431599,0.0128365912566311,0.884699336993801
"3293","RD_CSTR","ANX",0.0108740663550369,0.000350449465045873,0.0213976832450279,0.0428438639878343
"3294","RD_CSTR","ADHD",0.00144871879279686,-0.00907579475618828,0.011973232341782,0.787313378018872
"3295","RD_CSTR","ASD",-0.00128805552621024,-0.0117966086027061,0.00922049755028566,0.810140844623374
"3296","RD_CSTR","BIP",0.0076718291514875,-0.00284436336187691,0.0181880216648519,0.152755943134222
"3297","RD_CSTR","MDD",0.012159482063207,0.00164445027576663,0.0226745138506474,0.0234232559441251
"3298","RD_CSTR","OCD",-0.00278964215827768,-0.0133030261627223,0.00772374184616691,0.60301069000623
"3299","RD_CSTR","SCZ",0.00788418247092549,-0.00263090098926712,0.0183992659311181,0.141671176546848
"3300","RD_CSTR","AD",0.00938519448599089,-0.00112373935914244,0.0198941283311242,0.0800505950756322
"3301","RD_CINGL","si10_at_age",0.0360810654003842,0.0256526170283125,0.046509513772456,1.21103159821474e-11
"3302","RD_CINGL","d2m_at_age",-0.00202402596750121,-0.0124761070238035,0.00842805508880107,0.704275910834321
"3303","RD_CINGL","t2m_at_age",0.00286499026597852,-0.00759085786506588,0.0133208383970229,0.591224671341086
"3304","RD_CINGL","u10_at_age",0.0358759109284316,0.0254434328045218,0.0463083890523414,1.60833575527092e-11
"3305","RD_CINGL","v10_at_age",0.0216668974229875,0.0112372514766449,0.0320965433693301,4.67570698365112e-05
"3306","RD_CINGL","sp_at_age",0.0209619539399191,0.0104918591279699,0.0314320487518683,8.72238018762162e-05
"3307","RD_CINGL","avg_slhtf_at_age",-0.0369438710615191,-0.0473703900220036,-0.0265173521010346,3.86175757894482e-12
"3308","RD_CINGL","avg_snswrf_at_age",-0.0323826559319814,-0.0428112908828722,-0.0219540209810906,1.16950953404147e-09
"3309","RD_CINGL","avg_sdlwrf_at_age",0.000317681071365824,-0.0101313200823329,0.0107666822250646,0.952481651631372
"3310","RD_CINGL","avg_lsprate_at_age",0.0175212930655771,0.00706557500803327,0.027977011123121,0.00102255352931735
"3311","RD_CINGL","uvb_at_age",-0.0329940261766684,-0.0434225119828046,-0.0225655403705321,5.67305053955134e-10
"3312","RD_CINGL","avg_sdirswrf_at_age",-0.0298367972074862,-0.0402671915020832,-0.0194064029128892,2.07848044153722e-08
"3313","RD_CINGL","avg_sduvrf_at_age",-0.0329939843844467,-0.0434224701709499,-0.0225654985979436,5.67333295860745e-10
"3314","RD_CINGL","avg_snlwrf_at_age",-0.0185791801195651,-0.0290010627539199,-0.00815729748521026,0.000476186380380991
"3315","RD_CINGL","tp_at_age",0.00716500713766359,-0.00331336401300886,0.0176433782883361,0.180171733337142
"3316","RD_CINGL","RDS1",-0.00427978881772653,-0.0152532497081787,0.0066936720727256,0.444609585011148
"3317","RD_CINGL","N1",0.00750038189464868,-0.00433879336800526,0.0193395571573026,0.214343773565756
"3318","RD_CINGL","ANX",0.000499360310294863,-0.00993983677970266,0.0109385574002924,0.925301351629134
"3319","RD_CINGL","ADHD",0.00406516470458119,-0.00637413800696285,0.0145044674161252,0.445314862224435
"3320","RD_CINGL","ASD",-0.00949247285699283,-0.0199154990333247,0.00093055331933903,0.0742628319916883
"3321","RD_CINGL","BIP",0.00343666793260799,-0.00699474481658027,0.0138680806817962,0.518450665920549
"3322","RD_CINGL","MDD",0.0137930536001897,0.00336333820838647,0.0242227689919929,0.00954348870199757
"3323","RD_CINGL","OCD",-0.00675268296688273,-0.0171808049407193,0.00367543900695385,0.204373713808237
"3324","RD_CINGL","SCZ",0.00307622157062644,-0.00735412475903295,0.0135065679002858,0.563217787540051
"3325","RD_CINGL","AD",0.0150568387760437,0.00463374497007826,0.025479932582009,0.00463738008724542
"3326","RD_CINGR","si10_at_age",0.0349982008428808,0.0246234391123484,0.0453729625734133,3.85386203637401e-11
"3327","RD_CINGR","d2m_at_age",-0.00121959279268954,-0.0116174965240961,0.00917831093871706,0.818172932631575
"3328","RD_CINGR","t2m_at_age",0.00443042929875018,-0.00597113718175127,0.0148319957792516,0.403804507855505
"3329","RD_CINGR","u10_at_age",0.0344649423326197,0.0240860364377945,0.0448438482274449,7.69965467424957e-11
"3330","RD_CINGR","v10_at_age",0.0245661312180461,0.0141914007505681,0.0349408616855242,3.47916265633722e-06
"3331","RD_CINGR","sp_at_age",0.0176410148642995,0.00722446225711374,0.0280575674714853,0.000903034117090164
"3332","RD_CINGR","avg_slhtf_at_age",-0.0382391701088893,-0.0486109550867005,-0.0278673851310781,5.07648248851824e-13
